Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,XU100.IS,^GSPC,^IXIC,XU100.IS,^GSPC,^IXIC,XU100.IS,^GSPC,^IXIC,XU100.IS,^GSPC,^IXIC,XU100.IS,^GSPC,^IXIC,XU100.IS,^GSPC,^IXIC
2005-11-21,35655.0,1254.8499755859375,2241.669921875,35655.0,1254.8499755859375,2241.669921875,35716.69921875,1255.8900146484375,2242.300048828125,35174.3984375,1246.9000244140625,2219.25,35314.30078125,1248.27001953125,2226.6201171875,206832500.0,2117350000.0,1661890000.0
2005-11-22,35254.1015625,1261.22998046875,2253.56005859375,35254.1015625,1261.22998046875,2253.56005859375,35878.19921875,1261.9000244140625,2257.77001953125,35044.8984375,1251.4000244140625,2232.739990234375,35655.0,1254.8499755859375,2235.300048828125,265804500.0,2291420000.0,1856560000.0
2005-11-23,36179.30078125,1265.6099853515625,2259.97998046875,36179.30078125,1265.6099853515625,2259.97998046875,36181.80078125,1270.6400146484375,2269.300048828125,35254.1015625,1259.510009765625,2250.39990234375,35254.1015625,1261.22998046875,2251.3701171875,279224400.0,1985400000.0,1585710000.0
2005-11-24,36907.80078125,1265.6099853515625,2259.97998046875,36907.80078125,1265.6099853515625,2259.97998046875,36917.30078125,1270.6400146484375,2269.300048828125,36016.0,1259.510009765625,2250.39990234375,36179.30078125,1261.22998046875,2251.3701171875,398142900.0,1985400000.0,1585710000.0
2005-11-25,36759.8984375,1268.25,2263.010009765625,36759.8984375,1268.25,2263.010009765625,37220.80078125,1268.780029296875,2264.1298828125,36576.30078125,1265.5400390625,2256.449951171875,36907.80078125,1265.6099853515625,2262.429931640625,300622500.0,724940000.0,635420000.0
2005-11-26,36759.8984375,1268.25,2263.010009765625,36759.8984375,1268.25,2263.010009765625,37220.80078125,1268.780029296875,2264.1298828125,36576.30078125,1265.5400390625,2256.449951171875,36907.80078125,1265.6099853515625,2262.429931640625,300622500.0,724940000.0,635420000.0
2005-11-27,36759.8984375,1268.25,2263.010009765625,36759.8984375,1268.25,2263.010009765625,37220.80078125,1268.780029296875,2264.1298828125,36576.30078125,1265.5400390625,2256.449951171875,36907.80078125,1265.6099853515625,2262.429931640625,300622500.0,724940000.0,635420000.0
2005-11-28,36621.5,1257.4599609375,2239.3701171875,36621.5,1257.4599609375,2239.3701171875,36851.1015625,1268.43994140625,2264.06005859375,36371.69921875,1257.1700439453125,2239.340087890625,36759.8984375,1268.25,2263.550048828125,211677000.0,2016900000.0,1559380000.0
2005-11-29,37495.19921875,1257.47998046875,2232.7099609375,37495.19921875,1257.47998046875,2232.7099609375,37516.0,1266.1800537109375,2253.25,36267.1015625,1257.4599609375,2232.5400390625,36621.5,1257.4599609375,2247.699951171875,288509800.0,2268340000.0,1753540000.0
2005-11-30,38088.69921875,1249.47998046875,2232.820068359375,38088.69921875,1249.47998046875,2232.820068359375,38190.0,1260.9300537109375,2243.409912109375,37495.19921875,1249.3900146484375,2230.18994140625,37495.19921875,1257.47998046875,2232.5,295056900.0,2374690000.0,1876080000.0
2005-12-01,38296.8984375,1264.6700439453125,2267.169921875,38296.8984375,1264.6700439453125,2267.169921875,38296.8984375,1266.1700439453125,2269.389892578125,37770.8984375,1249.47998046875,2244.7099609375,38088.69921875,1249.47998046875,2244.85009765625,284187200.0,2614830000.0,2010420000.0
2005-12-02,38573.69921875,1265.0799560546875,2273.3701171875,38573.69921875,1265.0799560546875,2273.3701171875,39108.5,1266.8499755859375,2273.610107421875,38296.8984375,1261.4200439453125,2261.1298828125,38296.8984375,1264.6700439453125,2266.169921875,350541500.0,2125580000.0,1758510000.0
2005-12-03,38573.69921875,1265.0799560546875,2273.3701171875,38573.69921875,1265.0799560546875,2273.3701171875,39108.5,1266.8499755859375,2273.610107421875,38296.8984375,1261.4200439453125,2261.1298828125,38296.8984375,1264.6700439453125,2266.169921875,350541500.0,2125580000.0,1758510000.0
2005-12-04,38573.69921875,1265.0799560546875,2273.3701171875,38573.69921875,1265.0799560546875,2273.3701171875,39108.5,1266.8499755859375,2273.610107421875,38296.8984375,1261.4200439453125,2261.1298828125,38296.8984375,1264.6700439453125,2266.169921875,350541500.0,2125580000.0,1758510000.0
2005-12-05,39130.69921875,1262.0899658203125,2257.639892578125,39130.69921875,1262.0899658203125,2257.639892578125,39130.69921875,1265.0799560546875,2269.47998046875,38376.30078125,1258.1199951171875,2250.840087890625,38573.69921875,1265.0799560546875,2269.070068359375,316942000.0,2325840000.0,1659920000.0
2005-12-06,38917.80078125,1263.699951171875,2260.760009765625,38917.80078125,1263.699951171875,2260.760009765625,39288.19921875,1272.8900146484375,2278.159912109375,38761.6015625,1262.0899658203125,2259.3701171875,39130.69921875,1262.0899658203125,2267.760009765625,390084500.0,2110740000.0,1788200000.0
2005-12-07,38441.6015625,1257.3699951171875,2252.010009765625,38441.6015625,1257.3699951171875,2252.010009765625,39274.1015625,1264.8499755859375,2264.909912109375,38244.19921875,1253.02001953125,2244.6201171875,38917.80078125,1263.699951171875,2263.2900390625,300085100.0,2093830000.0,1733530000.0
2005-12-08,38587.80078125,1255.8399658203125,2246.4599609375,38587.80078125,1255.8399658203125,2246.4599609375,38587.80078125,1263.3599853515625,2261.610107421875,37734.1015625,1250.9100341796875,2233.739990234375,38441.6015625,1257.3699951171875,2254.800048828125,219121500.0,2178300000.0,1908360000.0
2005-12-09,37496.19921875,1259.3699951171875,2256.72998046875,37496.19921875,1259.3699951171875,2256.72998046875,38647.5,1263.0799560546875,2258.669921875,37272.6015625,1254.239990234375,2241.030029296875,38587.80078125,1255.8399658203125,2247.280029296875,276862500.0,1896290000.0,1658570000.0
2005-12-10,37496.19921875,1259.3699951171875,2256.72998046875,37496.19921875,1259.3699951171875,2256.72998046875,38647.5,1263.0799560546875,2258.669921875,37272.6015625,1254.239990234375,2241.030029296875,38587.80078125,1255.8399658203125,2247.280029296875,276862500.0,1896290000.0,1658570000.0
2005-12-11,37496.19921875,1259.3699951171875,2256.72998046875,37496.19921875,1259.3699951171875,2256.72998046875,38647.5,1263.0799560546875,2258.669921875,37272.6015625,1254.239990234375,2241.030029296875,38587.80078125,1255.8399658203125,2247.280029296875,276862500.0,1896290000.0,1658570000.0
2005-12-12,38202.19921875,1260.4300537109375,2260.949951171875,38202.19921875,1260.4300537109375,2260.949951171875,38283.5,1263.8599853515625,2266.139892578125,37496.19921875,1255.52001953125,2253.43994140625,37496.19921875,1259.3699951171875,2263.969970703125,213517300.0,1876550000.0,1679280000.0
2005-12-13,37741.69921875,1267.4300537109375,2265.0,37741.69921875,1267.4300537109375,2265.0,38439.30078125,1272.1099853515625,2271.85009765625,37579.6015625,1258.56005859375,2254.919921875,38202.19921875,1260.4300537109375,2256.60009765625,217530500.0,2390020000.0,1873980000.0
2005-12-14,37870.6015625,1272.739990234375,2262.590087890625,37870.6015625,1272.739990234375,2262.590087890625,38300.1015625,1275.800048828125,2270.43994140625,37727.5,1267.0699462890625,2254.43994140625,37741.69921875,1267.4300537109375,2261.93994140625,239837400.0,2145520000.0,1676210000.0
2005-12-15,37631.6015625,1270.93994140625,2260.6298828125,37631.6015625,1270.93994140625,2260.6298828125,38408.0,1275.1700439453125,2267.550048828125,37315.8984375,1267.739990234375,2247.320068359375,37870.6015625,1272.739990234375,2266.050048828125,194007400.0,2180590000.0,1804630000.0
2005-12-16,37716.69921875,1267.3199462890625,2252.47998046875,37716.69921875,1267.3199462890625,2252.47998046875,37734.69921875,1275.239990234375,2263.889892578125,37465.1015625,1267.3199462890625,2251.669921875,37631.6015625,1270.93994140625,2262.080078125,199832700.0,2584190000.0,2294480000.0
2005-12-17,37716.69921875,1267.3199462890625,2252.47998046875,37716.69921875,1267.3199462890625,2252.47998046875,37734.69921875,1275.239990234375,2263.889892578125,37465.1015625,1267.3199462890625,2251.669921875,37631.6015625,1270.93994140625,2262.080078125,199832700.0,2584190000.0,2294480000.0
2005-12-18,37716.69921875,1267.3199462890625,2252.47998046875,37716.69921875,1267.3199462890625,2252.47998046875,37734.69921875,1275.239990234375,2263.889892578125,37465.1015625,1267.3199462890625,2251.669921875,37631.6015625,1270.93994140625,2262.080078125,199832700.0,2584190000.0,2294480000.0
2005-12-19,37960.1015625,1259.9200439453125,2222.739990234375,37960.1015625,1259.9200439453125,2222.739990234375,38046.19921875,1270.510009765625,2256.030029296875,37704.3984375,1259.280029296875,2221.7900390625,37716.69921875,1267.3199462890625,2254.639892578125,200892100.0,2208810000.0,1745530000.0
2005-12-20,37729.3984375,1259.6199951171875,2222.419921875,37729.3984375,1259.6199951171875,2222.419921875,37980.30078125,1263.8599853515625,2231.02001953125,37536.8984375,1257.2099609375,2213.52001953125,37960.1015625,1259.9200439453125,2223.56005859375,175564600.0,1996690000.0,1702920000.0
2005-12-21,38210.19921875,1262.7900390625,2231.659912109375,38210.19921875,1262.7900390625,2231.659912109375,38321.1015625,1269.3699951171875,2241.93994140625,37644.30078125,1259.6199951171875,2225.18994140625,37729.3984375,1259.6199951171875,2227.530029296875,255223500.0,2065170000.0,1630030000.0
2005-12-22,38353.1015625,1268.1199951171875,2246.489990234375,38353.1015625,1268.1199951171875,2246.489990234375,38550.5,1268.18994140625,2247.090087890625,38095.5,1262.5,2232.570068359375,38210.19921875,1262.7900390625,2233.7900390625,225763600.0,1888500000.0,1498880000.0
2005-12-23,38919.5,1268.6600341796875,2249.419921875,38919.5,1268.6600341796875,2249.419921875,39111.8984375,1269.760009765625,2254.7099609375,38353.1015625,1265.9200439453125,2245.580078125,38353.1015625,1268.1199951171875,2249.409912109375,260972600.0,1285810000.0,978370000.0
2005-12-24,38919.5,1268.6600341796875,2249.419921875,38919.5,1268.6600341796875,2249.419921875,39111.8984375,1269.760009765625,2254.7099609375,38353.1015625,1265.9200439453125,2245.580078125,38353.1015625,1268.1199951171875,2249.409912109375,260972600.0,1285810000.0,978370000.0
2005-12-25,38919.5,1268.6600341796875,2249.419921875,38919.5,1268.6600341796875,2249.419921875,39111.8984375,1269.760009765625,2254.7099609375,38353.1015625,1265.9200439453125,2245.580078125,38353.1015625,1268.1199951171875,2249.409912109375,260972600.0,1285810000.0,978370000.0
2005-12-26,39139.1015625,1268.6600341796875,2249.419921875,39139.1015625,1268.6600341796875,2249.419921875,39303.1015625,1269.760009765625,2254.7099609375,38919.5,1265.9200439453125,2245.580078125,38919.5,1268.1199951171875,2249.409912109375,173178900.0,1285810000.0,978370000.0
2005-12-27,39015.8984375,1256.5400390625,2226.889892578125,39015.8984375,1256.5400390625,2226.889892578125,39288.8984375,1271.8299560546875,2259.679931640625,38823.69921875,1256.5400390625,2226.6201171875,39139.1015625,1268.6600341796875,2253.050048828125,261106100.0,1540470000.0,1250500000.0
2005-12-28,39220.19921875,1258.1700439453125,2228.93994140625,39220.19921875,1258.1700439453125,2228.93994140625,39220.19921875,1261.0999755859375,2233.5400390625,38827.0,1256.5400390625,2221.409912109375,39015.8984375,1256.5400390625,2230.360107421875,222643500.0,1422360000.0,1221540000.0
2005-12-29,39837.30078125,1254.4200439453125,2218.159912109375,39837.30078125,1254.4200439453125,2218.159912109375,39837.30078125,1260.6099853515625,2232.889892578125,39212.1015625,1254.1800537109375,2216.97998046875,39220.19921875,1258.1700439453125,2229.60009765625,253886200.0,1382540000.0,1185350000.0
2005-12-30,39777.69921875,1248.2900390625,2205.320068359375,39777.69921875,1248.2900390625,2205.320068359375,40011.8984375,1254.4200439453125,2209.969970703125,39637.30078125,1246.5899658203125,2200.510009765625,39837.30078125,1254.4200439453125,2209.030029296875,282554100.0,1443500000.0,1284050000.0
2005-12-31,39777.69921875,1248.2900390625,2205.320068359375,39777.69921875,1248.2900390625,2205.320068359375,40011.8984375,1254.4200439453125,2209.969970703125,39637.30078125,1246.5899658203125,2200.510009765625,39837.30078125,1254.4200439453125,2209.030029296875,282554100.0,1443500000.0,1284050000.0
2006-01-01,39777.69921875,1248.2900390625,2205.320068359375,39777.69921875,1248.2900390625,2205.320068359375,40011.8984375,1254.4200439453125,2209.969970703125,39637.30078125,1246.5899658203125,2200.510009765625,39837.30078125,1254.4200439453125,2209.030029296875,282554100.0,1443500000.0,1284050000.0
2006-01-02,39790.69921875,1248.2900390625,2205.320068359375,39790.69921875,1248.2900390625,2205.320068359375,39856.19921875,1254.4200439453125,2209.969970703125,39398.8984375,1246.5899658203125,2200.510009765625,39777.69921875,1254.4200439453125,2209.030029296875,215773500.0,1443500000.0,1284050000.0
2006-01-03,40665.3984375,1268.800048828125,2243.739990234375,40665.3984375,1268.800048828125,2243.739990234375,40756.80078125,1270.219970703125,2249.679931640625,39723.8984375,1245.739990234375,2189.909912109375,39790.69921875,1248.2900390625,2216.530029296875,278375400.0,2554570000.0,1998300000.0
2006-01-04,41362.5,1273.4599609375,2263.4599609375,41362.5,1273.4599609375,2263.4599609375,41590.69921875,1275.3699951171875,2265.280029296875,40665.3984375,1267.739990234375,2246.070068359375,40665.3984375,1268.800048828125,2246.9599609375,279961800.0,2515330000.0,1887560000.0
2006-01-05,41722.3984375,1273.47998046875,2276.8701171875,41722.3984375,1273.47998046875,2276.8701171875,41722.3984375,1276.9100341796875,2277.56005859375,40925.69921875,1270.300048828125,2264.5,41362.5,1273.4599609375,2264.929931640625,270010400.0,2433340000.0,1891750000.0
2006-01-06,41905.3984375,1285.449951171875,2305.6201171875,41905.3984375,1285.449951171875,2305.6201171875,42354.19921875,1286.0899658203125,2306.719970703125,41348.0,1273.47998046875,2281.010009765625,41722.3984375,1273.47998046875,2289.2099609375,282636200.0,2446560000.0,2233640000.0
2006-01-07,41905.3984375,1285.449951171875,2305.6201171875,41905.3984375,1285.449951171875,2305.6201171875,42354.19921875,1286.0899658203125,2306.719970703125,41348.0,1273.47998046875,2281.010009765625,41722.3984375,1273.47998046875,2289.2099609375,282636200.0,2446560000.0,2233640000.0
2006-01-08,41905.3984375,1285.449951171875,2305.6201171875,41905.3984375,1285.449951171875,2305.6201171875,42354.19921875,1286.0899658203125,2306.719970703125,41348.0,1273.47998046875,2281.010009765625,41722.3984375,1273.47998046875,2289.2099609375,282636200.0,2446560000.0,2233640000.0
2006-01-09,41905.3984375,1290.1500244140625,2318.68994140625,41905.3984375,1290.1500244140625,2318.68994140625,42354.19921875,1290.780029296875,2322.6298828125,41348.0,1284.8199462890625,2303.1298828125,41722.3984375,1285.449951171875,2306.179931640625,282636200.0,2301490000.0,1949140000.0
2006-01-10,41905.3984375,1289.68994140625,2320.320068359375,41905.3984375,1289.68994140625,2320.320068359375,42354.19921875,1290.1500244140625,2320.320068359375,41348.0,1283.760009765625,2303.929931640625,41722.3984375,1290.1500244140625,2306.219970703125,282636200.0,2373080000.0,1978160000.0
2006-01-11,41905.3984375,1294.1800537109375,2331.360107421875,41905.3984375,1294.1800537109375,2331.360107421875,42354.19921875,1294.9000244140625,2332.919921875,41348.0,1288.1199951171875,2316.489990234375,41722.3984375,1289.719970703125,2321.409912109375,282636200.0,2406130000.0,2380600000.0
2006-01-12,41905.3984375,1286.06005859375,2316.68994140625,41905.3984375,1286.06005859375,2316.68994140625,42354.19921875,1294.1800537109375,2330.31005859375,41348.0,1285.0400390625,2313.219970703125,41722.3984375,1294.1800537109375,2327.169921875,282636200.0,2318350000.0,2011460000.0
2006-01-13,41905.3984375,1287.6099853515625,2317.0400390625,41905.3984375,1287.6099853515625,2317.0400390625,42354.19921875,1288.9599609375,2321.699951171875,41348.0,1282.780029296875,2308.159912109375,41722.3984375,1286.06005859375,2317.739990234375,282636200.0,2206510000.0,1784410000.0
2006-01-14,41905.3984375,1287.6099853515625,2317.0400390625,41905.3984375,1287.6099853515625,2317.0400390625,42354.19921875,1288.9599609375,2321.699951171875,41348.0,1282.780029296875,2308.159912109375,41722.3984375,1286.06005859375,2317.739990234375,282636200.0,2206510000.0,1784410000.0
2006-01-15,41905.3984375,1287.6099853515625,2317.0400390625,41905.3984375,1287.6099853515625,2317.0400390625,42354.19921875,1288.9599609375,2321.699951171875,41348.0,1282.780029296875,2308.159912109375,41722.3984375,1286.06005859375,2317.739990234375,282636200.0,2206510000.0,1784410000.0
2006-01-16,43628.80078125,1287.6099853515625,2317.0400390625,43628.80078125,1287.6099853515625,2317.0400390625,43628.80078125,1288.9599609375,2321.699951171875,41656.80078125,1282.780029296875,2308.159912109375,41905.3984375,1286.06005859375,2317.739990234375,275869300.0,2206510000.0,1784410000.0
2006-01-17,44076.8984375,1282.9300537109375,2302.68994140625,44076.8984375,1282.9300537109375,2302.68994140625,44297.80078125,1287.6099853515625,2305.8701171875,43249.6015625,1278.6099853515625,2294.050048828125,43628.80078125,1287.6099853515625,2302.56005859375,383249000.0,2179970000.0,1702260000.0
2006-01-18,42622.8984375,1277.9300537109375,2279.639892578125,42622.8984375,1277.9300537109375,2279.639892578125,44076.8984375,1282.9300537109375,2285.93994140625,42160.19921875,1272.0799560546875,2264.080078125,44076.8984375,1282.9300537109375,2265.5,264496800.0,2233200000.0,2276900000.0
2006-01-19,43645.19921875,1285.0400390625,2301.81005859375,43645.19921875,1285.0400390625,2301.81005859375,43664.0,1287.7900390625,2311.7099609375,42622.8984375,1277.9300537109375,2289.820068359375,42622.8984375,1277.9300537109375,2291.68994140625,221179600.0,2444020000.0,2308150000.0
2006-01-20,44465.69921875,1261.489990234375,2247.699951171875,44465.69921875,1261.489990234375,2247.699951171875,44742.8984375,1285.0400390625,2300.72998046875,43645.19921875,1260.9200439453125,2245.199951171875,43645.19921875,1285.0400390625,2300.360107421875,432210200.0,2845810000.0,2348140000.0
2006-01-21,44465.69921875,1261.489990234375,2247.699951171875,44465.69921875,1261.489990234375,2247.699951171875,44742.8984375,1285.0400390625,2300.72998046875,43645.19921875,1260.9200439453125,2245.199951171875,43645.19921875,1285.0400390625,2300.360107421875,432210200.0,2845810000.0,2348140000.0
2006-01-22,44465.69921875,1261.489990234375,2247.699951171875,44465.69921875,1261.489990234375,2247.699951171875,44742.8984375,1285.0400390625,2300.72998046875,43645.19921875,1260.9200439453125,2245.199951171875,43645.19921875,1285.0400390625,2300.360107421875,432210200.0,2845810000.0,2348140000.0
2006-01-23,43851.3984375,1263.8199462890625,2248.469970703125,43851.3984375,1263.8199462890625,2248.469970703125,44465.69921875,1268.18994140625,2256.239990234375,43110.19921875,1261.489990234375,2241.02001953125,44465.69921875,1261.489990234375,2255.31005859375,224190800.0,2256070000.0,1902480000.0
2006-01-24,44434.5,1266.8599853515625,2265.25,44434.5,1266.8599853515625,2265.25,44660.80078125,1271.469970703125,2269.43994140625,43697.69921875,1263.8199462890625,2256.030029296875,43851.3984375,1263.8199462890625,2256.1298828125,283679000.0,2608720000.0,2067470000.0
2006-01-25,45746.19921875,1264.6800537109375,2260.64990234375,45746.19921875,1264.6800537109375,2260.64990234375,45782.3984375,1271.8699951171875,2275.300048828125,44434.5,1259.4200439453125,2253.06005859375,44434.5,1266.8599853515625,2275.300048828125,350653400.0,2617060000.0,2188120000.0
2006-01-26,45784.1015625,1273.8299560546875,2283.0,45784.1015625,1273.8299560546875,2283.0,46281.3984375,1276.43994140625,2284.070068359375,45318.69921875,1264.6800537109375,2264.85009765625,45746.19921875,1264.6800537109375,2274.85009765625,380277500.0,2856780000.0,2404920000.0
2006-01-27,45315.19921875,1283.719970703125,2304.22998046875,45315.19921875,1283.719970703125,2304.22998046875,46475.69921875,1286.3800048828125,2314.360107421875,45163.5,1273.8299560546875,2289.469970703125,45784.1015625,1273.8299560546875,2293.3701171875,380625100.0,2623620000.0,2331690000.0
2006-01-28,45315.19921875,1283.719970703125,2304.22998046875,45315.19921875,1283.719970703125,2304.22998046875,46475.69921875,1286.3800048828125,2314.360107421875,45163.5,1273.8299560546875,2289.469970703125,45784.1015625,1273.8299560546875,2293.3701171875,380625100.0,2623620000.0,2331690000.0
2006-01-29,45315.19921875,1283.719970703125,2304.22998046875,45315.19921875,1283.719970703125,2304.22998046875,46475.69921875,1286.3800048828125,2314.360107421875,45163.5,1273.8299560546875,2289.469970703125,45784.1015625,1273.8299560546875,2293.3701171875,380625100.0,2623620000.0,2331690000.0
2006-01-30,44891.30078125,1285.18994140625,2306.780029296875,44891.30078125,1285.18994140625,2306.780029296875,45415.19921875,1287.93994140625,2313.97998046875,44648.69921875,1283.510009765625,2304.75,45315.19921875,1283.719970703125,2306.239990234375,216335600.0,2282730000.0,1900730000.0
2006-01-31,44590.19921875,1280.0799560546875,2305.820068359375,44590.19921875,1280.0799560546875,2305.820068359375,45183.0,1285.199951171875,2311.830078125,44320.1015625,1276.8499755859375,2292.949951171875,44891.30078125,1285.199951171875,2305.820068359375,198822900.0,2708310000.0,2235900000.0
2006-02-01,45250.69921875,1282.4599609375,2310.56005859375,45250.69921875,1282.4599609375,2310.56005859375,45532.0,1283.3299560546875,2311.570068359375,44447.8984375,1277.5699462890625,2292.22998046875,44590.19921875,1280.0799560546875,2294.110107421875,261098500.0,2589410000.0,2274610000.0
2006-02-02,44841.0,1270.8399658203125,2281.570068359375,44841.0,1270.8399658203125,2281.570068359375,45844.6015625,1282.4599609375,2308.050048828125,44429.30078125,1267.719970703125,2277.300048828125,45250.69921875,1282.4599609375,2306.570068359375,349242600.0,2565300000.0,2307830000.0
2006-02-03,44228.0,1264.030029296875,2262.580078125,44228.0,1264.030029296875,2262.580078125,44865.8984375,1270.8699951171875,2274.6201171875,43956.69921875,1261.02001953125,2255.989990234375,44841.0,1270.8399658203125,2268.429931640625,208698500.0,2282210000.0,2230020000.0
2006-02-04,44228.0,1264.030029296875,2262.580078125,44228.0,1264.030029296875,2262.580078125,44865.8984375,1270.8699951171875,2274.6201171875,43956.69921875,1261.02001953125,2255.989990234375,44841.0,1270.8399658203125,2268.429931640625,208698500.0,2282210000.0,2230020000.0
2006-02-05,44228.0,1264.030029296875,2262.580078125,44228.0,1264.030029296875,2262.580078125,44865.8984375,1270.8699951171875,2274.6201171875,43956.69921875,1261.02001953125,2255.989990234375,44841.0,1270.8399658203125,2268.429931640625,208698500.0,2282210000.0,2230020000.0
2006-02-06,44855.6015625,1265.02001953125,2258.800048828125,44855.6015625,1265.02001953125,2258.800048828125,44855.6015625,1267.0400390625,2265.81005859375,43905.0,1261.6199951171875,2249.75,44228.0,1264.030029296875,2263.1201171875,151155300.0,2132360000.0,1769530000.0
2006-02-07,44653.0,1254.780029296875,2244.9599609375,44653.0,1254.780029296875,2244.9599609375,45432.80078125,1265.780029296875,2265.5400390625,44557.80078125,1253.6099853515625,2239.510009765625,44855.6015625,1265.02001953125,2255.93994140625,288341300.0,2366370000.0,2117180000.0
2006-02-08,43842.69921875,1265.6500244140625,2266.97998046875,43842.69921875,1265.6500244140625,2266.97998046875,44653.0,1266.469970703125,2268.719970703125,43400.30078125,1254.780029296875,2246.97998046875,44653.0,1254.780029296875,2260.219970703125,200737900.0,2456860000.0,2181770000.0
2006-02-09,44117.5,1263.780029296875,2255.8701171875,44117.5,1263.780029296875,2255.8701171875,44523.8984375,1274.56005859375,2284.52001953125,43785.1015625,1262.800048828125,2254.260009765625,43842.69921875,1265.6500244140625,2273.77001953125,292052700.0,2441920000.0,2321310000.0
2006-02-10,44772.8984375,1266.989990234375,2261.8798828125,44772.8984375,1266.989990234375,2261.8798828125,44812.5,1269.8900146484375,2266.43994140625,43667.19921875,1254.97998046875,2235.409912109375,44117.5,1263.8199462890625,2255.77001953125,379491800.0,2290050000.0,2017730000.0
2006-02-11,44772.8984375,1266.989990234375,2261.8798828125,44772.8984375,1266.989990234375,2261.8798828125,44812.5,1269.8900146484375,2266.43994140625,43667.19921875,1254.97998046875,2235.409912109375,44117.5,1263.8199462890625,2255.77001953125,379491800.0,2290050000.0,2017730000.0
2006-02-12,44772.8984375,1266.989990234375,2261.8798828125,44772.8984375,1266.989990234375,2261.8798828125,44812.5,1269.8900146484375,2266.43994140625,43667.19921875,1254.97998046875,2235.409912109375,44117.5,1263.8199462890625,2255.77001953125,379491800.0,2290050000.0,2017730000.0
2006-02-13,44046.30078125,1262.8599853515625,2239.81005859375,44046.30078125,1262.8599853515625,2239.81005859375,44985.19921875,1266.989990234375,2254.31005859375,43856.5,1258.3399658203125,2232.679931640625,44772.8984375,1266.989990234375,2252.0400390625,299754700.0,1850080000.0,1662000000.0
2006-02-14,43507.5,1275.530029296875,2262.169921875,43507.5,1275.530029296875,2262.169921875,44046.30078125,1278.2099609375,2266.820068359375,42944.80078125,1260.800048828125,2237.469970703125,44046.30078125,1262.8599853515625,2243.5400390625,240815800.0,2437940000.0,1805300000.0
2006-02-15,43804.0,1280.0,2276.429931640625,43804.0,1280.0,2276.429931640625,44187.3984375,1281.0,2277.1298828125,43053.69921875,1271.06005859375,2255.10009765625,43507.5,1275.530029296875,2259.0400390625,236234600.0,2317590000.0,1783050000.0
2006-02-16,45361.30078125,1289.3800048828125,2294.6298828125,45361.30078125,1289.3800048828125,2294.6298828125,45438.0,1289.3900146484375,2294.6298828125,43804.0,1280.0,2278.06005859375,43804.0,1280.0,2281.8798828125,343273000.0,2251490000.0,1940470000.0
2006-02-17,46244.30078125,1287.239990234375,2282.360107421875,46244.30078125,1287.239990234375,2282.360107421875,46707.3984375,1289.469970703125,2291.760009765625,45361.30078125,1284.0699462890625,2279.6298828125,45361.30078125,1289.3800048828125,2291.72998046875,312641600.0,2128260000.0,1948640000.0
2006-02-18,46244.30078125,1287.239990234375,2282.360107421875,46244.30078125,1287.239990234375,2282.360107421875,46707.3984375,1289.469970703125,2291.760009765625,45361.30078125,1284.0699462890625,2279.6298828125,45361.30078125,1289.3800048828125,2291.72998046875,312641600.0,2128260000.0,1948640000.0
2006-02-19,46244.30078125,1287.239990234375,2282.360107421875,46244.30078125,1287.239990234375,2282.360107421875,46707.3984375,1289.469970703125,2291.760009765625,45361.30078125,1284.0699462890625,2279.6298828125,45361.30078125,1289.3800048828125,2291.72998046875,312641600.0,2128260000.0,1948640000.0
2006-02-20,46689.0,1287.239990234375,2282.360107421875,46689.0,1287.239990234375,2282.360107421875,47074.0,1289.469970703125,2291.760009765625,46067.80078125,1284.0699462890625,2279.6298828125,46244.30078125,1289.3800048828125,2291.72998046875,244453600.0,2128260000.0,1948640000.0
2006-02-21,46710.8984375,1283.030029296875,2262.9599609375,46710.8984375,1283.030029296875,2262.9599609375,46941.69921875,1291.9200439453125,2284.820068359375,46320.0,1281.3299560546875,2256.75,46689.0,1287.239990234375,2283.52001953125,284454200.0,2104320000.0,1747180000.0
2006-02-22,46265.3984375,1292.6700439453125,2283.169921875,46265.3984375,1292.6700439453125,2283.169921875,46714.5,1294.1700439453125,2287.989990234375,45977.8984375,1283.030029296875,2259.169921875,46710.8984375,1283.030029296875,2264.68994140625,236656800.0,2222380000.0,1824110000.0
2006-02-23,46553.6015625,1287.7900390625,2279.320068359375,46553.6015625,1287.7900390625,2279.320068359375,46879.80078125,1293.8399658203125,2293.739990234375,46190.5,1285.1400146484375,2271.820068359375,46265.3984375,1292.6700439453125,2279.590087890625,247399700.0,2144210000.0,1754200000.0
2006-02-24,46838.1015625,1289.4300537109375,2287.0400390625,46838.1015625,1289.4300537109375,2287.0400390625,47209.80078125,1292.1099853515625,2287.860107421875,46363.0,1285.6199951171875,2272.780029296875,46553.6015625,1287.7900390625,2278.27001953125,286621600.0,1933010000.0,1583980000.0
2006-02-25,46838.1015625,1289.4300537109375,2287.0400390625,46838.1015625,1289.4300537109375,2287.0400390625,47209.80078125,1292.1099853515625,2287.860107421875,46363.0,1285.6199951171875,2272.780029296875,46553.6015625,1287.7900390625,2278.27001953125,286621600.0,1933010000.0,1583980000.0
